branch,log_commit,section,method,family,domain,env,seed,backend,meta_lr,initialization,adaptive_scale_E,adaptive_scale_B,freeze_scale_E,freeze_scale_B,execution_only,bootstrap_loss,execution_meta_loss,execution_score,classification_reasons,last_eval_step,run_id,rel_path,source_path,code_commit
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,antmaze,antmaze-umaze-v2,0,torch,,—,,,,,False,,,,,1000000,amu_s0_default__f7c88e0e,main/iql/antmaze-umaze-v2/seed_0/amu_s0_default__f7c88e0e,/home/choi/amo/benchmark/iql/antmaze-umaze-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,halfcheetah-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,hme_s0_default__af1658b2,main/iql/halfcheetah-medium-expert-v2/seed_0/hme_s0_default__af1658b2,/home/choi/amo/benchmark/iql/halfcheetah-medium-expert-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,halfcheetah-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,hcmr_s0_default__03cbbf5a,main/iql/halfcheetah-medium-replay-v2/seed_0/hcmr_s0_default__03cbbf5a,/home/choi/amo/benchmark/iql/halfcheetah-medium-replay-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,halfcheetah-medium-v2,0,torch,,—,,,,,False,,,,,1000000,hcm_s0_default__493ddaec,main/iql/halfcheetah-medium-v2/seed_0/hcm_s0_default__493ddaec,/home/choi/amo/benchmark/iql/halfcheetah-medium-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,hopper-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,hopme_s0_default__eeec316b,main/iql/hopper-medium-expert-v2/seed_0/hopme_s0_default__eeec316b,/home/choi/amo/benchmark/iql/hopper-medium-expert-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,hopper-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,hopmr_s0_default__36e922d4,main/iql/hopper-medium-replay-v2/seed_0/hopmr_s0_default__36e922d4,/home/choi/amo/benchmark/iql/hopper-medium-replay-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,hopper-medium-v2,0,torch,,—,,,,,False,,,,,1000000,hopm_s0_default__49a09161,main/iql/hopper-medium-v2/seed_0/hopm_s0_default__49a09161,/home/choi/amo/benchmark/iql/hopper-medium-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,walker2d-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,wme_s0_default__cd69cae4,main/iql/walker2d-medium-expert-v2/seed_0/wme_s0_default__cd69cae4,/home/choi/amo/benchmark/iql/walker2d-medium-expert-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,walker2d-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,wmr_s0_default__d831fdac,main/iql/walker2d-medium-replay-v2/seed_0/wmr_s0_default__d831fdac,/home/choi/amo/benchmark/iql/walker2d-medium-replay-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,benchmark,locomotion,walker2d-medium-v2,0,torch,,—,,,,,False,,,,,1000000,wm_s0_default__7a2b5104,main/iql/walker2d-medium-v2/seed_0/wm_s0_default__7a2b5104,/home/choi/amo/benchmark/iql/walker2d-medium-v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-diverse-v2,0,torch,,—,,,,,False,,,,,1000000,amld_s0_pi_base__58475c36,main/iql/antmaze-large-diverse-v2/seed_0/amld_s0_pi_base__58475c36,/home/choi/MPI/results/iql/antmaze/large_diverse_v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-diverse-v2,1,jax,,—,,,,,False,,,,,1000000,amld_s1_jax__dc428eb9,main/iql/antmaze-large-diverse-v2/seed_1/amld_s1_jax__dc428eb9,/home/choi/amo_jax/results/iql_vanilla_antmaze/amld_s1_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-diverse-v2,2,jax,,—,,,,,False,,,,,1000000,amld_s2_jax__408b1020,main/iql/antmaze-large-diverse-v2/seed_2/amld_s2_jax__408b1020,/home/choi/amo_jax/results/iql_vanilla_antmaze/amld_s2_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-diverse-v2,3,jax,,—,,,,,False,,,,,1000000,amld_s3_jax__8a820005,main/iql/antmaze-large-diverse-v2/seed_3/amld_s3_jax__8a820005,/home/choi/amo_jax/results/iql_vanilla_antmaze/amld_s3_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-play-v2,0,torch,,—,,,,,False,,,,,1000000,amlp_s0_pi_base__f9cdca04,main/iql/antmaze-large-play-v2/seed_0/amlp_s0_pi_base__f9cdca04,/home/choi/MPI/results/iql/antmaze/large_play_v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-play-v2,1,jax,,—,,,,,False,,,,,1000000,amlp_s1_jax__c26378fb,main/iql/antmaze-large-play-v2/seed_1/amlp_s1_jax__c26378fb,/home/choi/amo_jax/results/iql_vanilla_antmaze/amlp_s1_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-play-v2,2,jax,,—,,,,,False,,,,,1000000,amlp_s2_jax__8298c024,main/iql/antmaze-large-play-v2/seed_2/amlp_s2_jax__8298c024,/home/choi/amo_jax/results/iql_vanilla_antmaze/amlp_s2_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-large-play-v2,3,jax,,—,,,,,False,,,,,1000000,amlp_s3_jax__0d019e34,main/iql/antmaze-large-play-v2/seed_3/amlp_s3_jax__0d019e34,/home/choi/amo_jax/results/iql_vanilla_antmaze/amlp_s3_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-diverse-v2,0,torch,,—,,,,,False,,,,,1000000,ammd_s0_pi_base__f00a9ad1,main/iql/antmaze-medium-diverse-v2/seed_0/ammd_s0_pi_base__f00a9ad1,/home/choi/MPI/results/iql/antmaze/medium_diverse_v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-diverse-v2,1,jax,,—,,,,,False,,,,,1000000,ammd_s1_jax__dbe604aa,main/iql/antmaze-medium-diverse-v2/seed_1/ammd_s1_jax__dbe604aa,/home/choi/amo_jax/results/iql_vanilla_antmaze/ammd_s1_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-diverse-v2,2,jax,,—,,,,,False,,,,,1000000,ammd_s2_jax__463f4326,main/iql/antmaze-medium-diverse-v2/seed_2/ammd_s2_jax__463f4326,/home/choi/amo_jax/results/iql_vanilla_antmaze/ammd_s2_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-diverse-v2,3,jax,,—,,,,,False,,,,,1000000,ammd_s3_jax__5f60c73a,main/iql/antmaze-medium-diverse-v2/seed_3/ammd_s3_jax__5f60c73a,/home/choi/amo_jax/results/iql_vanilla_antmaze/ammd_s3_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-play-v2,0,torch,,—,,,,,False,,,,,1000000,ammp_s0_pi_base__2666ee95,main/iql/antmaze-medium-play-v2/seed_0/ammp_s0_pi_base__2666ee95,/home/choi/MPI/results/iql/antmaze/medium_play_v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-play-v2,1,jax,,—,,,,,False,,,,,1000000,ammp_s1_jax__f2bda956,main/iql/antmaze-medium-play-v2/seed_1/ammp_s1_jax__f2bda956,/home/choi/amo_jax/results/iql_vanilla_antmaze/ammp_s1_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-play-v2,2,jax,,—,,,,,False,,,,,1000000,ammp_s2_jax__d51250f3,main/iql/antmaze-medium-play-v2/seed_2/ammp_s2_jax__d51250f3,/home/choi/amo_jax/results/iql_vanilla_antmaze/ammp_s2_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-medium-play-v2,3,jax,,—,,,,,False,,,,,1000000,ammp_s3_jax__d14d4311,main/iql/antmaze-medium-play-v2/seed_3/ammp_s3_jax__d14d4311,/home/choi/amo_jax/results/iql_vanilla_antmaze/ammp_s3_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-diverse-v2,0,torch,,—,,,,,False,,,,,1000000,amud_s0_pi_base__f673faa4,main/iql/antmaze-umaze-diverse-v2/seed_0/amud_s0_pi_base__f673faa4,/home/choi/MPI/results/iql/antmaze/umaze_diverse_v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-diverse-v2,1,jax,,—,,,,,False,,,,,1000000,amud_s1_jax__c5d727e8,main/iql/antmaze-umaze-diverse-v2/seed_1/amud_s1_jax__c5d727e8,/home/choi/amo_jax/results/iql_vanilla_antmaze/amud_s1_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-diverse-v2,2,jax,,—,,,,,False,,,,,1000000,amud_s2_jax__ad68e832,main/iql/antmaze-umaze-diverse-v2/seed_2/amud_s2_jax__ad68e832,/home/choi/amo_jax/results/iql_vanilla_antmaze/amud_s2_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-diverse-v2,3,jax,,—,,,,,False,,,,,1000000,amud_s3_jax__0914ebb0,main/iql/antmaze-umaze-diverse-v2/seed_3/amud_s3_jax__0914ebb0,/home/choi/amo_jax/results/iql_vanilla_antmaze/amud_s3_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-v2,0,jax,,—,,,,,False,,,,,1000000,amu_s0_jax__ed111b91,main/iql/antmaze-umaze-v2/seed_0/amu_s0_jax__ed111b91,/home/choi/amo_jax/results/iql_vanilla_antmaze/amu_s0_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-v2,0,torch,,—,,,,,False,,,,,1000000,amu_s0_pi_base__d02593f5,main/iql/antmaze-umaze-v2/seed_0/amu_s0_pi_base__d02593f5,/home/choi/MPI/results/iql/antmaze/umaze_v2/seed_0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-v2,1,jax,,—,,,,,False,,,,,1000000,amu_s1_jax__d5436deb,main/iql/antmaze-umaze-v2/seed_1/amu_s1_jax__d5436deb,/home/choi/amo_jax/results/iql_vanilla_antmaze/amu_s1_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-v2,2,jax,,—,,,,,False,,,,,1000000,amu_s2_jax__45be22c6,main/iql/antmaze-umaze-v2/seed_2/amu_s2_jax__45be22c6,/home/choi/amo_jax/results/iql_vanilla_antmaze/amu_s2_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,antmaze,antmaze-umaze-v2,3,jax,,—,,,,,False,,,,,1000000,amu_s3_jax__28faf962,main/iql/antmaze-umaze-v2/seed_3/amu_s3_jax__28faf962,/home/choi/amo_jax/results/iql_vanilla_antmaze/amu_s3_iql,3fdd895194b2ca8bb6c2777567f3deccd0b60822
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,halfcheetah-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,hme_s0_pi_base__3ea28f72,main/iql/halfcheetah-medium-expert-v2/seed_0/hme_s0_pi_base__3ea28f72,/home/choi/MPI/results/iql/halfcheetah/medium_expert_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,halfcheetah-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,hme_s0_capo_baseline_1m__c7795cc6,main/iql/halfcheetah-medium-expert-v2/seed_0/hme_s0_capo_baseline_1m__c7795cc6,/home/offrl/CAPO/results/iql/halfcheetah-medium-expert-v2/s0/0803_1315_baseline_iql_halfcheetah-medium-expert-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,halfcheetah-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,hcmr_s0_pi_base__3fb94e79,main/iql/halfcheetah-medium-replay-v2/seed_0/hcmr_s0_pi_base__3fb94e79,/home/choi/MPI/results/iql/halfcheetah/medium_replay_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,halfcheetah-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,hcmr_s0_capo_baseline_1m__e78b69bd,main/iql/halfcheetah-medium-replay-v2/seed_0/hcmr_s0_capo_baseline_1m__e78b69bd,/home/offrl/CAPO/results/iql/halfcheetah-medium-replay-v2/s0/0803_1355_baseline_iql_halfcheetah-medium-replay-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,halfcheetah-medium-v2,0,torch,,—,,,,,False,,,,,1000000,hcm_s0_pi_base__230e3cf0,main/iql/halfcheetah-medium-v2/seed_0/hcm_s0_pi_base__230e3cf0,/home/choi/MPI/results/iql/halfcheetah/medium_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,halfcheetah-medium-v2,0,torch,,—,,,,,False,,,,,1000000,hcm_s0_capo_baseline_1m__abd7021c,main/iql/halfcheetah-medium-v2/seed_0/hcm_s0_capo_baseline_1m__abd7021c,/home/offrl/CAPO/results/iql/halfcheetah-medium-v2/s0/0803_1235_baseline_iql_halfcheetah-medium-v2_s0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,hopper-expert-v2,0,torch,,—,,,,,False,,,,,1000000,hope_s0_capo_baseline_1m__de4bcd75,main/iql/hopper-expert-v2/seed_0/hope_s0_capo_baseline_1m__de4bcd75,/home/offrl/CAPO/results/iql/hopper-expert-v2/s0/0803_0821_baseline_iql_hopper-expert-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,hopper-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,hopme_s0_pi_base__23cb2425,main/iql/hopper-medium-expert-v2/seed_0/hopme_s0_pi_base__23cb2425,/home/choi/MPI/results/iql/hopper/medium_expert_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,hopper-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,hopme_s0_capo_baseline_1m__307f4125,main/iql/hopper-medium-expert-v2/seed_0/hopme_s0_capo_baseline_1m__307f4125,/home/offrl/CAPO/results/iql/hopper-medium-expert-v2/s0/0803_1116_baseline_iql_hopper-medium-expert-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,hopper-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,hopmr_s0_pi_base__5b989a7a,main/iql/hopper-medium-replay-v2/seed_0/hopmr_s0_pi_base__5b989a7a,/home/choi/MPI/results/iql/hopper/medium_replay_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,hopper-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,hopmr_s0_capo_baseline_1m__08799292,main/iql/hopper-medium-replay-v2/seed_0/hopmr_s0_capo_baseline_1m__08799292,/home/offrl/CAPO/results/iql/hopper-medium-replay-v2/s0/0803_1156_baseline_iql_hopper-medium-replay-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,hopper-medium-v2,0,torch,,—,,,,,False,,,,,1000000,hopm_s0_pi_base__2ba4840d,main/iql/hopper-medium-v2/seed_0/hopm_s0_pi_base__2ba4840d,/home/choi/MPI/results/iql/hopper/medium_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,hopper-medium-v2,0,torch,,—,,,,,False,,,,,1000000,hopm_s0_capo_baseline_1m__c0035d26,main/iql/hopper-medium-v2/seed_0/hopm_s0_capo_baseline_1m__c0035d26,/home/offrl/CAPO/results/iql/hopper-medium-v2/s0/0803_0741_baseline_iql_hopper-medium-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,walker2d-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,wme_s0_pi_base__c39ecd24,main/iql/walker2d-medium-expert-v2/seed_0/wme_s0_pi_base__c39ecd24,/home/choi/MPI/results/iql/walker2d/medium_expert_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,walker2d-medium-expert-v2,0,torch,,—,,,,,False,,,,,1000000,wme_s0_capo_baseline_1m__e68a25a2,main/iql/walker2d-medium-expert-v2/seed_0/wme_s0_capo_baseline_1m__e68a25a2,/home/offrl/CAPO/results/iql/walker2d-medium-expert-v2/s0/0803_1516_baseline_iql_walker2d-medium-expert-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,walker2d-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,wmr_s0_pi_base__5284a370,main/iql/walker2d-medium-replay-v2/seed_0/wmr_s0_pi_base__5284a370,/home/choi/MPI/results/iql/walker2d/medium_replay_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,walker2d-medium-replay-v2,0,torch,,—,,,,,False,,,,,1000000,wmr_s0_capo_baseline_1m__7d1f5aed,main/iql/walker2d-medium-replay-v2/seed_0/wmr_s0_capo_baseline_1m__7d1f5aed,/home/offrl/CAPO/results/iql/walker2d-medium-replay-v2/s0/0803_1556_baseline_iql_walker2d-medium-replay-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql,vanilla,locomotion,walker2d-medium-v2,0,torch,,—,,,,,False,,,,,1000000,wm_s0_pi_base__245350fc,main/iql/walker2d-medium-v2/seed_0/wm_s0_pi_base__245350fc,/home/choi/MPI/results/iql/walker2d/medium_v2/seed_0,
offrl,b0732b4d115128740cd7309b2c96d86a6af07a58,main,iql,vanilla,locomotion,walker2d-medium-v2,0,torch,,—,,,,,False,,,,,1000000,wm_s0_capo_baseline_1m__fa49aa79,main/iql/walker2d-medium-v2/seed_0/wm_s0_capo_baseline_1m__fa49aa79,/home/offrl/CAPO/results/iql/walker2d-medium-v2/s0/0803_1434_baseline_iql_walker2d-medium-v2_s0,
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,0,jax,0.0003,beta=1.0,,,,,False,,,,,1000000,amld_s0_default__e2866a7f,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_0/amld_s0_default__e2866a7f,/home/choi/AMO_store/iql_amo_jax_antmaze_beta1_rlr/runs/iqlamo_jax_b1_rlr3e-4_amld_s0,1e34514ddf70bfc8a78757d9a78b82306627164c
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,0,jax,0.0003,beta=5.0,,,,,False,,,,,1000000,amld_s0_default__efbd9b54,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_0/amld_s0_default__efbd9b54,/home/choi/AMO_store/iql_amo_jax_antmaze_beta5_rlr/runs/iqlamo_jax_b5_rlr3e-4_amld_s0,1e34514ddf70bfc8a78757d9a78b82306627164c
shchoi,f1fa14958cff516f057784bbe16447803f783857,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,0,jax,0.0003,beta=2.0,,,,,False,,,,,1000000,amld_s0_b2_rho0p0003_jax__c9ba9dc0,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_0/amld_s0_b2_rho0p0003_jax__c9ba9dc0,/home/shchoi/AMO/results/iql_amo_jax_b2_loco_antmaze/runs/iql_amo_jax_am-ld_s0_rlr3e-4_b2,1e34514ddf70bfc8a78757d9a78b82306627164c
svcho,87ddc10d8fa4c19e3264c3860fb509a532ece0ac,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,0,jax,0.0003,beta=5.0,,,,,False,,,,,1000000,amld_s0_beta5_rlr0p0003__81528c4e,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_0/amld_s0_beta5_rlr0p0003__81528c4e,/home/svcho/amo/results/iql_amo_antmaze3_beta5_diverse_rho_seeds03/jobs/amld_r3e4_s0/run,1e34514ddf70bfc8a78757d9a78b82306627164c
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,1,jax,0.0003,beta=1.0,,,,,False,,,,,1000000,amld_s1_default__1ab7ef37,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_1/amld_s1_default__1ab7ef37,/home/choi/AMO_store/iql_amo_jax_antmaze_beta1_rlr/runs/iqlamo_jax_b1_rlr3e-4_amld_s1,1e34514ddf70bfc8a78757d9a78b82306627164c
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,1,jax,0.0003,beta=5.0,,,,,False,,,,,1000000,amld_s1_default__bdeb4f82,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_1/amld_s1_default__bdeb4f82,/home/choi/AMO_store/iql_amo_jax_antmaze_beta5_rlr/runs/iqlamo_jax_b5_rlr3e-4_amld_s1,1e34514ddf70bfc8a78757d9a78b82306627164c
shchoi,f1fa14958cff516f057784bbe16447803f783857,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,1,jax,0.0003,beta=2.0,,,,,False,,,,,1000000,amld_s1_b2_rho0p0003_jax__3313d893,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_1/amld_s1_b2_rho0p0003_jax__3313d893,/home/shchoi/AMO/results/iql_amo_jax_b2_loco_antmaze/runs/iql_amo_jax_am-ld_s1_rlr3e-4_b2,1e34514ddf70bfc8a78757d9a78b82306627164c
svcho,87ddc10d8fa4c19e3264c3860fb509a532ece0ac,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,1,jax,0.0003,beta=5.0,,,,,False,,,,,1000000,amld_s1_beta5_rlr0p0003__5922738b,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_1/amld_s1_beta5_rlr0p0003__5922738b,/home/svcho/amo/results/iql_amo_antmaze3_beta5_diverse_rho_seeds03/jobs/amld_r3e4_s1/run,1e34514ddf70bfc8a78757d9a78b82306627164c
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,2,jax,0.0003,beta=1.0,,,,,False,,,,,1000000,amld_s2_default__5cb3c3b8,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_2/amld_s2_default__5cb3c3b8,/home/choi/AMO_store/iql_amo_jax_antmaze_beta1_rlr/runs/iqlamo_jax_b1_rlr3e-4_amld_s2,1e34514ddf70bfc8a78757d9a78b82306627164c
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,2,jax,0.0003,beta=5.0,,,,,False,,,,,1000000,amld_s2_default__889e540b,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_2/amld_s2_default__889e540b,/home/choi/AMO_store/iql_amo_jax_antmaze_beta5_rlr/runs/iqlamo_jax_b5_rlr3e-4_amld_s2,1e34514ddf70bfc8a78757d9a78b82306627164c
shchoi,f1fa14958cff516f057784bbe16447803f783857,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,2,jax,0.0003,beta=1.0,,,,,False,,,,,1000000,amld_s2_b1_rho0p0003_jax__e1b5ffca,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_2/amld_s2_b1_rho0p0003_jax__e1b5ffca,/home/shchoi/AMO/results/iql_amo_jax_b1_antmaze_s23/runs/iql_amo_jax_am-ld_s2_rlr3e-4_b1,1e34514ddf70bfc8a78757d9a78b82306627164c
shchoi,f1fa14958cff516f057784bbe16447803f783857,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,2,jax,0.0003,beta=2.0,,,,,False,,,,,1000000,amld_s2_b2_rho0p0003_jax__bb4eea4d,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_2/amld_s2_b2_rho0p0003_jax__bb4eea4d,/home/shchoi/AMO/results/iql_amo_jax_b2_loco_antmaze/runs/iql_amo_jax_am-ld_s2_rlr3e-4_b2,1e34514ddf70bfc8a78757d9a78b82306627164c
svcho,87ddc10d8fa4c19e3264c3860fb509a532ece0ac,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,2,jax,0.0003,beta=5.0,,,,,False,,,,,1000000,amld_s2_beta5_rlr0p0003__37e34aa9,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_2/amld_s2_beta5_rlr0p0003__37e34aa9,/home/svcho/amo/results/iql_amo_antmaze3_beta5_diverse_rho_seeds03/jobs/amld_r3e4_s2/run,1e34514ddf70bfc8a78757d9a78b82306627164c
choi,77632f62205b32266edb06cf137e9830ea5b4236,main,iql_amo,amo_bpi,antmaze,antmaze-large-diverse-v2,3,jax,0.0003,beta=5.0,,,,,False,,,,,1000000,amld_s3_default__339b638d,main/iql_amo/antmaze-large-diverse-v2/3e-4/seed_3/amld_s3_default__339b638d,/home/choi/AMO_store/iql_amo_jax_antmaze_beta5_rlr/runs/iqlamo_jax_b5_rlr3e-4_amld_s3,1e34514ddf70bfc8a78757d9a78b82306627164c
